user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature
AaronLatestTest,4iUFYqWo9l1BpOZAHsR7zf,Bad Vibrations,A Day To Remember,Bad Vibrations (Deluxe Edition),2016-09-02,48,213818,False,spotify:track:4iUFYqWo9l1BpOZAHsR7zf,Unknown,0.549,0.995,4,-4.141,1,0.17,7.69e-05,0,0.12,0.0602,128.083,audio_features,https://api.spotify.com/v1/tracks/4iUFYqWo9l1BpOZAHsR7zf,https://api.spotify.com/v1/audio-analysis/4iUFYqWo9l1BpOZAHsR7zf,4
AaronLatestTest,4YfF0cZEBtCju02dhXfifE,Right Back At It Again,A Day To Remember,Common Courtesy,2013-10-08,57,200031,True,spotify:track:4YfF0cZEBtCju02dhXfifE,Unknown,0.296,0.993,3,-3.814,1,0.333,0.000115,2.42e-06,0.0975,0.306,169.813,audio_features,https://api.spotify.com/v1/tracks/4YfF0cZEBtCju02dhXfifE,https://api.spotify.com/v1/audio-analysis/4YfF0cZEBtCju02dhXfifE,4
AaronLatestTest,0blDo5PD8DJTQVI5ATvqhW,American Spirits,Drumming Bird,American Spirits,2022-05-19,49,244800,False,spotify:track:0blDo5PD8DJTQVI5ATvqhW,Unknown,0.328,0.402,2,-9.792,1,0.0383,0.896,0.324,0.0832,0.378,100.087,audio_features,https://api.spotify.com/v1/tracks/0blDo5PD8DJTQVI5ATvqhW,https://api.spotify.com/v1/audio-analysis/0blDo5PD8DJTQVI5ATvqhW,4
AaronLatestTest,0o49yIEUZUoCTJ1qRnqFUO,Last Chance To Dance (Bad Friend),A Day To Remember,You're Welcome,2021-03-05,55,185733,True,spotify:track:0o49yIEUZUoCTJ1qRnqFUO,Unknown,0.308,0.916,4,-4.13,0,0.0875,2.02e-05,0,0.322,0.68,122.231,audio_features,https://api.spotify.com/v1/tracks/0o49yIEUZUoCTJ1qRnqFUO,https://api.spotify.com/v1/audio-analysis/0o49yIEUZUoCTJ1qRnqFUO,4
AaronLatestTest,35rozLoS6QLE8HX8qswM3k,Rescue Me,Marshmello,Joytime III,2019-07-03,60,237203,False,spotify:track:35rozLoS6QLE8HX8qswM3k,Unknown,0.433,0.905,11,-2.171,1,0.101,0.00803,0,0.337,0.375,148.149,audio_features,https://api.spotify.com/v1/tracks/35rozLoS6QLE8HX8qswM3k,https://api.spotify.com/v1/audio-analysis/35rozLoS6QLE8HX8qswM3k,4
AaronLatestTest,2nAHmQV9WKA6c1emQilxih,Diamonds & Gasoline,Turnpike Troubadours,Diamonds & Gasoline,2010-08-31,63,234400,False,spotify:track:2nAHmQV9WKA6c1emQilxih,Unknown,0.473,0.423,0,-9.065,1,0.0294,0.67,0,0.149,0.458,170.035,audio_features,https://api.spotify.com/v1/tracks/2nAHmQV9WKA6c1emQilxih,https://api.spotify.com/v1/audio-analysis/2nAHmQV9WKA6c1emQilxih,4
AaronLatestTest,4Oz6xl8qhJTdjYZeT98V4m,Follow You To Virgie (OurVinyl Sessions),Tyler Childers,Tyler Childers | OurVinyl Sessions,2017-05-30,74,202000,False,spotify:track:4Oz6xl8qhJTdjYZeT98V4m,Unknown,0.566,0.325,10,-8.819,1,0.0439,0.732,0,0.317,0.511,78.822,audio_features,https://api.spotify.com/v1/tracks/4Oz6xl8qhJTdjYZeT98V4m,https://api.spotify.com/v1/audio-analysis/4Oz6xl8qhJTdjYZeT98V4m,4
AaronLatestTest,6V2hS0icfQfgC4pzKogJo4,Lowkey II,YCK,Lowkey II,2020-03-25,61,137365,True,spotify:track:6V2hS0icfQfgC4pzKogJo4,Unknown,0.798,0.687,6,-8.343,1,0.091,0.271,5e-05,0.0834,0.31,101.974,audio_features,https://api.spotify.com/v1/tracks/6V2hS0icfQfgC4pzKogJo4,https://api.spotify.com/v1/audio-analysis/6V2hS0icfQfgC4pzKogJo4,4
AaronLatestTest,0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,Country Squire,2019-08-02,78,218280,False,spotify:track:0fCwTrRNfoNk962ati8n2K,Unknown,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,audio_features,https://api.spotify.com/v1/tracks/0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/audio-analysis/0fCwTrRNfoNk962ati8n2K,4
AaronLatestTest,06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Chris Stapleton,From A Room: Volume 1,2017-05-05,76,180907,False,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,Unknown,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,audio_features,https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ,https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ,4
AaronLatestTest,7rsTP6MbfJqXT11RiDDo5a,You and I,SYML,You and I,2022-05-06,64,193133,False,spotify:track:7rsTP6MbfJqXT11RiDDo5a,Unknown,0.725,0.273,5,-10.261,1,0.0273,0.907,0,0.0925,0.436,99.921,audio_features,https://api.spotify.com/v1/tracks/7rsTP6MbfJqXT11RiDDo5a,https://api.spotify.com/v1/audio-analysis/7rsTP6MbfJqXT11RiDDo5a,4
AaronLatestTest,5pD6DyYeglUby2x5CXrqfA,I Am Not Afraid,Charley Crockett,In the Night,2016-06-06,59,164539,False,spotify:track:5pD6DyYeglUby2x5CXrqfA,Unknown,0.57,0.435,11,-6.539,0,0.0336,0.664,0.000884,0.13,0.569,83.255,audio_features,https://api.spotify.com/v1/tracks/5pD6DyYeglUby2x5CXrqfA,https://api.spotify.com/v1/audio-analysis/5pD6DyYeglUby2x5CXrqfA,4
AaronLatestTest,1r2mef8nQFVUZjyBalNNhW,Weak (feat. BIG30),Juicy J,Stoner's Night,2022-02-11,40,211639,True,spotify:track:1r2mef8nQFVUZjyBalNNhW,Unknown,0.866,0.719,11,-5.774,0,0.266,0.00844,0,0.36,0.757,153.109,audio_features,https://api.spotify.com/v1/tracks/1r2mef8nQFVUZjyBalNNhW,https://api.spotify.com/v1/audio-analysis/1r2mef8nQFVUZjyBalNNhW,4
AaronLatestTest,5KcZNsrl7PMIxJ2xBbTwH3,Serial Killers,Gucci Mane,Serial Killers,2022-04-15,48,188967,True,spotify:track:5KcZNsrl7PMIxJ2xBbTwH3,Unknown,0.752,0.617,7,-5.68,1,0.0544,0.0319,0,0.261,0.137,144.006,audio_features,https://api.spotify.com/v1/tracks/5KcZNsrl7PMIxJ2xBbTwH3,https://api.spotify.com/v1/audio-analysis/5KcZNsrl7PMIxJ2xBbTwH3,4
AaronLatestTest,5muATEexHqLIWqX4fusHd4,Where Have All the Honest People Gone,Charley Crockett,Lil G.L. Presents: Jukebox Charley,2022-04-22,39,181893,False,spotify:track:5muATEexHqLIWqX4fusHd4,Unknown,0.661,0.397,9,-8.61,1,0.0314,0.426,0.000477,0.0986,0.646,86.0,audio_features,https://api.spotify.com/v1/tracks/5muATEexHqLIWqX4fusHd4,https://api.spotify.com/v1/audio-analysis/5muATEexHqLIWqX4fusHd4,3
AaronLatestTest,1PgXr1hlvoOa7ugxQsFGta,There Will Be Another,Bronze Radio Return,Entertain You,2019-02-22,54,231784,False,spotify:track:1PgXr1hlvoOa7ugxQsFGta,Unknown,0.656,0.299,7,-10.658,1,0.0288,0.795,0.00903,0.156,0.338,80.053,audio_features,https://api.spotify.com/v1/tracks/1PgXr1hlvoOa7ugxQsFGta,https://api.spotify.com/v1/audio-analysis/1PgXr1hlvoOa7ugxQsFGta,4
AaronLatestTest,53DVsTZvB16BDP30XmfSef,Old Ties and Companions,Watchhouse,Such Jubilee,2015-05-05,68,188947,False,spotify:track:53DVsTZvB16BDP30XmfSef,Unknown,0.657,0.368,7,-9.978,1,0.0281,0.884,0.00293,0.109,0.522,116.221,audio_features,https://api.spotify.com/v1/tracks/53DVsTZvB16BDP30XmfSef,https://api.spotify.com/v1/audio-analysis/53DVsTZvB16BDP30XmfSef,4
AaronLatestTest,7dGDpOqaSj3WdeqQULSjjh,maybe it's just me - Alternative Version,Ziggy Alberts,maybe it's just me (Alternative Version),2021-09-03,48,209099,False,spotify:track:7dGDpOqaSj3WdeqQULSjjh,Unknown,0.796,0.307,11,-12.681,1,0.064,0.78,0.00154,0.143,0.55,93.507,audio_features,https://api.spotify.com/v1/tracks/7dGDpOqaSj3WdeqQULSjjh,https://api.spotify.com/v1/audio-analysis/7dGDpOqaSj3WdeqQULSjjh,4
AaronLatestTest,4kCSKIFIBo9DMtslnz3tMY,Lost / Inside Our Minds,John Vincent III,Mountain Sounds,2015-09-17,47,228050,True,spotify:track:4kCSKIFIBo9DMtslnz3tMY,Unknown,0.477,0.273,0,-13.074,1,0.0419,0.422,0.000141,0.141,0.0979,168.597,audio_features,https://api.spotify.com/v1/tracks/4kCSKIFIBo9DMtslnz3tMY,https://api.spotify.com/v1/audio-analysis/4kCSKIFIBo9DMtslnz3tMY,4
AaronLatestTest,2kzGJLQ9e2lS2NqIajgbG9,The Days That Are to Come,John Vincent III,High Ridge & Stones,2016-08-17,43,352602,False,spotify:track:2kzGJLQ9e2lS2NqIajgbG9,Unknown,0.391,0.104,8,-17.767,1,0.0329,0.83,0.278,0.111,0.103,146.709,audio_features,https://api.spotify.com/v1/tracks/2kzGJLQ9e2lS2NqIajgbG9,https://api.spotify.com/v1/audio-analysis/2kzGJLQ9e2lS2NqIajgbG9,4
AaronLatestTest,2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,Heading South,2019-09-30,80,171693,True,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,Unknown,0.68,0.246,4,-14.112,1,0.058,0.783,0,0.106,0.388,110.23,audio_features,https://api.spotify.com/v1/tracks/2Dct3GykKZ58hpWRFfe2Qd,https://api.spotify.com/v1/audio-analysis/2Dct3GykKZ58hpWRFfe2Qd,4
AaronLatestTest,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,Something in the Orange,2022-04-22,88,228013,False,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Unknown,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,3
AaronLatestTest,32QPd5jB0qI9Uo5YVGKBLZ,Moon in Oklahoma,Zach Bryan,DeAnn,2019-08-24,56,179761,False,spotify:track:32QPd5jB0qI9Uo5YVGKBLZ,Unknown,0.665,0.0812,2,-15.459,1,0.0448,0.883,2.03e-06,0.0843,0.338,79.483,audio_features,https://api.spotify.com/v1/tracks/32QPd5jB0qI9Uo5YVGKBLZ,https://api.spotify.com/v1/audio-analysis/32QPd5jB0qI9Uo5YVGKBLZ,4
AaronLatestTest,3Lxf1Nie6pr5Kbb4CQ0Xfv,CAMPFIRE,Ziggy Alberts,DANCING IN THE DARK,2022-11-04,52,180000,False,spotify:track:3Lxf1Nie6pr5Kbb4CQ0Xfv,Unknown,0.68,0.443,4,-10.45,1,0.0422,0.884,0.024,0.105,0.717,102.864,audio_features,https://api.spotify.com/v1/tracks/3Lxf1Nie6pr5Kbb4CQ0Xfv,https://api.spotify.com/v1/audio-analysis/3Lxf1Nie6pr5Kbb4CQ0Xfv,4
AaronLatestTest,4Cy0RmJ3wVnlfdDlzqoZ1H,NEW SHOES,BROCKHAMPTON,TM,2022-11-18,54,198293,True,spotify:track:4Cy0RmJ3wVnlfdDlzqoZ1H,Unknown,0.809,0.557,6,-9.645,0,0.247,0.175,4.41e-06,0.122,0.734,158.048,audio_features,https://api.spotify.com/v1/tracks/4Cy0RmJ3wVnlfdDlzqoZ1H,https://api.spotify.com/v1/audio-analysis/4Cy0RmJ3wVnlfdDlzqoZ1H,4
AaronLatestTest,3n31mf1JGlRxAGwHwx3pDd,Bruddanem (feat. Lil Durk),JID,The Forever Story (Extended Version),2022-10-31,63,235424,True,spotify:track:3n31mf1JGlRxAGwHwx3pDd,Unknown,0.625,0.504,4,-6.591,0,0.293,0.605,0,0.138,0.709,130.055,audio_features,https://api.spotify.com/v1/tracks/3n31mf1JGlRxAGwHwx3pDd,https://api.spotify.com/v1/audio-analysis/3n31mf1JGlRxAGwHwx3pDd,4
AaronLatestTest,5UldJxuMst4yL1ONpNUylD,Dirty Work,GRIP,Dirty Work,2022-03-18,42,162680,True,spotify:track:5UldJxuMst4yL1ONpNUylD,Unknown,0.874,0.64,4,-7.469,0,0.265,0.229,1.3e-05,0.13,0.484,118.114,audio_features,https://api.spotify.com/v1/tracks/5UldJxuMst4yL1ONpNUylD,https://api.spotify.com/v1/audio-analysis/5UldJxuMst4yL1ONpNUylD,4
AaronLatestTest,7GeTsDIc5ykNB6lORO6Cee,Circo Loco,Drake,Her Loss,2022-11-04,79,236795,True,spotify:track:7GeTsDIc5ykNB6lORO6Cee,Unknown,0.734,0.605,1,-8.476,1,0.0699,0.0102,0,0.317,0.252,103.976,audio_features,https://api.spotify.com/v1/tracks/7GeTsDIc5ykNB6lORO6Cee,https://api.spotify.com/v1/audio-analysis/7GeTsDIc5ykNB6lORO6Cee,4
AaronLatestTest,6kuVVW6VGn7HPwuPAL290T,MMM - Remix,Corey St.Rose,MMM Remix,2022-05-06,56,144174,True,spotify:track:6kuVVW6VGn7HPwuPAL290T,Unknown,0.806,0.454,8,-11.091,1,0.371,0.0593,4.48e-06,0.244,0.54,144.269,audio_features,https://api.spotify.com/v1/tracks/6kuVVW6VGn7HPwuPAL290T,https://api.spotify.com/v1/audio-analysis/6kuVVW6VGn7HPwuPAL290T,4
AaronLatestTest,4VIznE5GISZrFlTxFNE7Pc,World Champ,Marlon Craft,While We're Here,2022-05-18,64,146954,True,spotify:track:4VIznE5GISZrFlTxFNE7Pc,Unknown,0.516,0.565,1,-6.77,1,0.207,0.147,0.000285,0.313,0.721,178.177,audio_features,https://api.spotify.com/v1/tracks/4VIznE5GISZrFlTxFNE7Pc,https://api.spotify.com/v1/audio-analysis/4VIznE5GISZrFlTxFNE7Pc,3
AaronLatestTest,40wpfEM2ua8FcGbiDo4xRN,sheik,Blvck Svm,sheik,2021-10-07,59,105231,True,spotify:track:40wpfEM2ua8FcGbiDo4xRN,Unknown,0.684,0.499,5,-11.726,0,0.32,0.292,0,0.179,0.565,129.985,audio_features,https://api.spotify.com/v1/tracks/40wpfEM2ua8FcGbiDo4xRN,https://api.spotify.com/v1/audio-analysis/40wpfEM2ua8FcGbiDo4xRN,4
AaronLatestTest,2qfPBPq9BEVEd1GF4UH96H,pg baby,redveil,learn 2 swim,2022-04-20,66,156800,True,spotify:track:2qfPBPq9BEVEd1GF4UH96H,Unknown,0.325,0.8,10,-8.719,0,0.486,0.0401,0,0.142,0.885,80.628,audio_features,https://api.spotify.com/v1/tracks/2qfPBPq9BEVEd1GF4UH96H,https://api.spotify.com/v1/audio-analysis/2qfPBPq9BEVEd1GF4UH96H,4
AaronLatestTest,0ttQ1AiPXE81KXyJlniyFL,Empty Hands,Tors,Empty Hands,2019-10-18,43,215000,False,spotify:track:0ttQ1AiPXE81KXyJlniyFL,Unknown,0.433,0.743,4,-6.828,1,0.0473,0.0907,0,0.0807,0.312,157.044,audio_features,https://api.spotify.com/v1/tracks/0ttQ1AiPXE81KXyJlniyFL,https://api.spotify.com/v1/audio-analysis/0ttQ1AiPXE81KXyJlniyFL,4
AaronLatestTest,0OfyukXnVEUlPYCisGPda5,Garden On The Kitchen Floor,Tors,Garden On The Kitchen Floor,2022-06-17,46,219542,False,spotify:track:0OfyukXnVEUlPYCisGPda5,Unknown,0.738,0.491,2,-7.696,1,0.0324,0.853,0,0.33,0.476,113.042,audio_features,https://api.spotify.com/v1/tracks/0OfyukXnVEUlPYCisGPda5,https://api.spotify.com/v1/audio-analysis/0OfyukXnVEUlPYCisGPda5,4
AaronLatestTest,6wg8nDWs3MAUEYEd8tO6Hf,A Real Hero,College,Drive,2011-10-03,0,267720,False,spotify:track:6wg8nDWs3MAUEYEd8tO6Hf,Unknown,0.722,0.419,10,-8.296,1,0.0301,0.806,0.721,0.124,0.435,112.026,audio_features,https://api.spotify.com/v1/tracks/6wg8nDWs3MAUEYEd8tO6Hf,https://api.spotify.com/v1/audio-analysis/6wg8nDWs3MAUEYEd8tO6Hf,4
AaronLatestTest,5NbyidjQ7pvTWdEVOUFcT3,Day Dreaming,MISSIO,Can You Feel The Sun,2020-10-23,44,227054,False,spotify:track:5NbyidjQ7pvTWdEVOUFcT3,Unknown,0.709,0.807,11,-6.859,0,0.0365,0.033,0.0958,0.189,0.83,129.947,audio_features,https://api.spotify.com/v1/tracks/5NbyidjQ7pvTWdEVOUFcT3,https://api.spotify.com/v1/audio-analysis/5NbyidjQ7pvTWdEVOUFcT3,4
AaronLatestTest,3QxgOiZSkuyq7hALKV3fJa,Another Irish Drinking Song,Da Vinci's Notebook,Brontosaurus,2002,52,237053,False,spotify:track:3QxgOiZSkuyq7hALKV3fJa,Unknown,0.78,0.529,2,-9.549,1,0.498,0.896,0,0.654,0.966,141.763,audio_features,https://api.spotify.com/v1/tracks/3QxgOiZSkuyq7hALKV3fJa,https://api.spotify.com/v1/audio-analysis/3QxgOiZSkuyq7hALKV3fJa,4
AaronLatestTest,4ysFUHV0U6cxRECKZat00X,Self Destruct,Slayyyter,Self Destruct (feat. Wuki),2020-10-21,36,135310,True,spotify:track:4ysFUHV0U6cxRECKZat00X,Unknown,0.541,0.797,6,-4.217,0,0.044,0.00644,4.68e-06,0.166,0.141,144.004,audio_features,https://api.spotify.com/v1/tracks/4ysFUHV0U6cxRECKZat00X,https://api.spotify.com/v1/audio-analysis/4ysFUHV0U6cxRECKZat00X,4
AaronLatestTest,0f388trqcZyqGbPJUqGWpx,Keep 'Em on They Toes,Brent Cobb,Keep 'Em on They Toes,2020-10-02,57,163893,False,spotify:track:0f388trqcZyqGbPJUqGWpx,Unknown,0.727,0.169,4,-12.474,1,0.0542,0.739,0,0.109,0.473,147.72,audio_features,https://api.spotify.com/v1/tracks/0f388trqcZyqGbPJUqGWpx,https://api.spotify.com/v1/audio-analysis/0f388trqcZyqGbPJUqGWpx,4
AaronLatestTest,5I9K1oVuO22OehDQZnxdr2,Five More Minutes,The War and Treaty,Hearts Town,2020-09-25,47,223880,False,spotify:track:5I9K1oVuO22OehDQZnxdr2,Unknown,0.608,0.551,4,-8.349,1,0.0298,0.00386,7.76e-05,0.0997,0.297,98.067,audio_features,https://api.spotify.com/v1/tracks/5I9K1oVuO22OehDQZnxdr2,https://api.spotify.com/v1/audio-analysis/5I9K1oVuO22OehDQZnxdr2,4
AaronLatestTest,2cqscm1gWXZElrn48maeMe,bitches,LŪN,bitches,2021-03-05,38,217710,True,spotify:track:2cqscm1gWXZElrn48maeMe,Unknown,0.521,0.371,5,-10.535,1,0.197,0.164,0.00212,0.11,0.131,101.933,audio_features,https://api.spotify.com/v1/tracks/2cqscm1gWXZElrn48maeMe,https://api.spotify.com/v1/audio-analysis/2cqscm1gWXZElrn48maeMe,3
AaronLatestTest,6jA2i54oeB8cq1c3YF2YQG,I Can Help,Charley Crockett,I Can Help,2021-01-08,49,218226,False,spotify:track:6jA2i54oeB8cq1c3YF2YQG,Unknown,0.81,0.597,8,-5.582,1,0.0372,0.494,0.00328,0.176,0.59,111.624,audio_features,https://api.spotify.com/v1/tracks/6jA2i54oeB8cq1c3YF2YQG,https://api.spotify.com/v1/audio-analysis/6jA2i54oeB8cq1c3YF2YQG,4
AaronLatestTest,0dGqP4VickYjtIaB5VOt4H,3:15 (Breathe),Russ,3:15 (Breathe),2021-05-21,78,184000,True,spotify:track:0dGqP4VickYjtIaB5VOt4H,Unknown,0.451,0.627,8,-4.59,1,0.127,0.591,0.00958,0.118,0.77,74.69,audio_features,https://api.spotify.com/v1/tracks/0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/audio-analysis/0dGqP4VickYjtIaB5VOt4H,4
AaronLatestTest,2pTF9lfg0RN4v7IGpEMUjz,War,Shawn James,War,2021-07-02,29,214239,False,spotify:track:2pTF9lfg0RN4v7IGpEMUjz,Unknown,0.597,0.882,11,-5.682,1,0.0813,0.0115,5.89e-05,0.19,0.566,112.116,audio_features,https://api.spotify.com/v1/tracks/2pTF9lfg0RN4v7IGpEMUjz,https://api.spotify.com/v1/audio-analysis/2pTF9lfg0RN4v7IGpEMUjz,4
AaronLatestTest,03x5RegHjby0lwfcqQ2GjI,judas,Joy Oladokun,in defense of my own happiness (complete),2021-07-09,38,161707,False,spotify:track:03x5RegHjby0lwfcqQ2GjI,Unknown,0.415,0.257,0,-9.36,1,0.035,0.902,0,0.128,0.265,120.927,audio_features,https://api.spotify.com/v1/tracks/03x5RegHjby0lwfcqQ2GjI,https://api.spotify.com/v1/audio-analysis/03x5RegHjby0lwfcqQ2GjI,3
AaronLatestTest,7iqAuZe5yS0suLQcFfVK39,Chaise Longue,Wet Leg,Chaise Longue,2021-06-15,61,196905,False,spotify:track:7iqAuZe5yS0suLQcFfVK39,Unknown,0.684,0.749,7,-6.565,1,0.06,0.00135,0.111,0.141,0.935,160.021,audio_features,https://api.spotify.com/v1/tracks/7iqAuZe5yS0suLQcFfVK39,https://api.spotify.com/v1/audio-analysis/7iqAuZe5yS0suLQcFfVK39,4
AaronLatestTest,3LymIBUSWRoxxm7W5UQlXl,Damn It Feels Good To Be Me,Andy Grammer,Damn It Feels Good To Be Me,2021-09-08,63,138307,False,spotify:track:3LymIBUSWRoxxm7W5UQlXl,Unknown,0.706,0.777,0,-5.09,1,0.0384,0.0663,0,0.462,0.782,120.031,audio_features,https://api.spotify.com/v1/tracks/3LymIBUSWRoxxm7W5UQlXl,https://api.spotify.com/v1/audio-analysis/3LymIBUSWRoxxm7W5UQlXl,4
AaronLatestTest,3rXcD1ODKBv1MJnb1PY2pL,Country as Fuck,Paul Cauthen,Country as Fuck,2021-11-19,40,189586,True,spotify:track:3rXcD1ODKBv1MJnb1PY2pL,Unknown,0.798,0.609,2,-5.639,1,0.233,0.238,0.000164,0.148,0.604,86.955,audio_features,https://api.spotify.com/v1/tracks/3rXcD1ODKBv1MJnb1PY2pL,https://api.spotify.com/v1/audio-analysis/3rXcD1ODKBv1MJnb1PY2pL,4
AaronLatestTest,21xzFXSL2XkZ2mIzDDAqTK,God Must Hate Me,Catie Turner,God Must Hate Me,2021-11-23,64,149803,False,spotify:track:21xzFXSL2XkZ2mIzDDAqTK,Unknown,0.459,0.304,2,-10.107,1,0.136,0.967,1.95e-05,0.0951,0.072,76.954,audio_features,https://api.spotify.com/v1/tracks/21xzFXSL2XkZ2mIzDDAqTK,https://api.spotify.com/v1/audio-analysis/21xzFXSL2XkZ2mIzDDAqTK,3
AaronLatestTest,0fVDu1evgjX9CFD0cmuRrM,last day on earth,Tai Verdes,last day on earth,2022-01-13,64,172756,False,spotify:track:0fVDu1evgjX9CFD0cmuRrM,Unknown,0.494,0.553,5,-5.57,1,0.197,0.413,4.17e-05,0.218,0.359,82.061,audio_features,https://api.spotify.com/v1/tracks/0fVDu1evgjX9CFD0cmuRrM,https://api.spotify.com/v1/audio-analysis/0fVDu1evgjX9CFD0cmuRrM,4
AaronLatestTest,0a7ECrkynDauNbc6wQ6ilz,Show Me Love,Tove Styrke,Show Me Love,2022-01-21,37,153447,False,spotify:track:0a7ECrkynDauNbc6wQ6ilz,Unknown,0.672,0.352,4,-6.078,1,0.0307,0.527,6.39e-05,0.123,0.384,129.973,audio_features,https://api.spotify.com/v1/tracks/0a7ECrkynDauNbc6wQ6ilz,https://api.spotify.com/v1/audio-analysis/0a7ECrkynDauNbc6wQ6ilz,4
AaronLatestTest,3KBNq06Yv9uOGqbvm71bSs,Climb Together,Audiomachine,Greatest Hits,2022-02-04,35,194080,False,spotify:track:3KBNq06Yv9uOGqbvm71bSs,Unknown,0.384,0.329,10,-13.39,0,0.035,0.133,0.945,0.107,0.0516,110.036,audio_features,https://api.spotify.com/v1/tracks/3KBNq06Yv9uOGqbvm71bSs,https://api.spotify.com/v1/audio-analysis/3KBNq06Yv9uOGqbvm71bSs,4
AaronLatestTest,4KGTM5EQEWR1QMDvo8dzaZ,dose,Teddy Swims,dose,2022-04-15,12,180807,False,spotify:track:4KGTM5EQEWR1QMDvo8dzaZ,Unknown,0.75,0.581,4,-5.011,1,0.0437,0.302,0,0.153,0.612,119.995,audio_features,https://api.spotify.com/v1/tracks/4KGTM5EQEWR1QMDvo8dzaZ,https://api.spotify.com/v1/audio-analysis/4KGTM5EQEWR1QMDvo8dzaZ,4
AaronLatestTest,5WAKVcv1y3rZapPqt5DdhK,Waves,Russ,"If Not Now, When?",2022-04-26,54,210341,True,spotify:track:5WAKVcv1y3rZapPqt5DdhK,Unknown,0.64,0.526,0,-8.159,0,0.0549,0.699,1.59e-05,0.147,0.314,87.944,audio_features,https://api.spotify.com/v1/tracks/5WAKVcv1y3rZapPqt5DdhK,https://api.spotify.com/v1/audio-analysis/5WAKVcv1y3rZapPqt5DdhK,4
AaronLatestTest,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,TAKE TIME,2020-03-27,81,198371,False,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Unknown,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,audio_features,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,3
AaronLatestTest,4I6JwM7pS6Uo705qqyM2su,Feel Again,Armin van Buuren,Feel Again,2022-05-27,44,178750,False,spotify:track:4I6JwM7pS6Uo705qqyM2su,Unknown,0.585,0.942,10,-5.294,0,0.0427,0.0213,0.199,0.138,0.241,120.037,audio_features,https://api.spotify.com/v1/tracks/4I6JwM7pS6Uo705qqyM2su,https://api.spotify.com/v1/audio-analysis/4I6JwM7pS6Uo705qqyM2su,4
AaronLatestTest,3HxTb6ITqXf7RMjX2DGVv5,Good Man (First Love),Andy Grammer,Good Man (First Love),2022-06-24,42,160361,False,spotify:track:3HxTb6ITqXf7RMjX2DGVv5,Unknown,0.584,0.498,3,-5.444,1,0.0316,0.261,0,0.136,0.122,88.096,audio_features,https://api.spotify.com/v1/tracks/3HxTb6ITqXf7RMjX2DGVv5,https://api.spotify.com/v1/audio-analysis/3HxTb6ITqXf7RMjX2DGVv5,4
AaronLatestTest,6GUiIbJ834FcHewby3PwV0,Breakfast,Dove Cameron,Breakfast,2022-06-24,75,148471,False,spotify:track:6GUiIbJ834FcHewby3PwV0,Unknown,0.64,0.553,2,-6.42,0,0.0411,0.0579,0,0.0914,0.486,81.992,audio_features,https://api.spotify.com/v1/tracks/6GUiIbJ834FcHewby3PwV0,https://api.spotify.com/v1/audio-analysis/6GUiIbJ834FcHewby3PwV0,4
AaronLatestTest,4SA50CDTprl0tp36yIBp0s,Can't Help Falling in Love,Shawn James,Can't Help Falling in Love,2022-06-23,35,256557,False,spotify:track:4SA50CDTprl0tp36yIBp0s,Unknown,0.317,0.199,4,-12.656,1,0.0364,0.906,0.000632,0.0965,0.0593,119.837,audio_features,https://api.spotify.com/v1/tracks/4SA50CDTprl0tp36yIBp0s,https://api.spotify.com/v1/audio-analysis/4SA50CDTprl0tp36yIBp0s,4
