user_id,id,name,artist,album,release_date,popularity,duration_ms,explicit,uri,album_genre,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_href,analysis_url,time_signature
clayton,1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,Discovery,2001-03-12,71,232667,False,spotify:track:1NeLwFETswx8Fzxl2AFl91,Unknown,electro,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,audio_features,https://api.spotify.com/v1/tracks/1NeLwFETswx8Fzxl2AFl91,https://api.spotify.com/v1/audio-analysis/1NeLwFETswx8Fzxl2AFl91,4
clayton,3Wl1Oy3UyIi7VnAnmlCdkg,Texter,Gucci Mane,TRU COLORS,2016-05-13,0,190480,True,spotify:track:3Wl1Oy3UyIi7VnAnmlCdkg,Unknown,atl hip hop,0.769,0.685,10,-8.897,0,0.107,0.0267,0,0.0865,0.844,139.995,audio_features,https://api.spotify.com/v1/tracks/3Wl1Oy3UyIi7VnAnmlCdkg,https://api.spotify.com/v1/audio-analysis/3Wl1Oy3UyIi7VnAnmlCdkg,4
clayton,1NjmSXMzvwoM3lHmDRcUfs,Powa,Tune-Yards,W H O K I L L,2011-04-18,0,303800,False,spotify:track:1NjmSXMzvwoM3lHmDRcUfs,Unknown,art pop,0.753,0.315,5,-7.458,1,0.0323,0.677,7.66e-05,0.129,0.524,109.613,audio_features,https://api.spotify.com/v1/tracks/1NjmSXMzvwoM3lHmDRcUfs,https://api.spotify.com/v1/audio-analysis/1NjmSXMzvwoM3lHmDRcUfs,4
clayton,5lQwBT4tJBTwFkEV9lkMFh,Odyssey (feat. GRiZ),SunSquabi,Odyssey (feat. GRiZ),2016-02-19,0,260571,False,spotify:track:5lQwBT4tJBTwFkEV9lkMFh,Unknown,jamtronica,0.74,0.564,2,-10.148,1,0.0386,0.23,0.721,0.164,0.86,104.976,audio_features,https://api.spotify.com/v1/tracks/5lQwBT4tJBTwFkEV9lkMFh,https://api.spotify.com/v1/audio-analysis/5lQwBT4tJBTwFkEV9lkMFh,4
clayton,5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),2016-06-17,77,177184,True,spotify:track:5uDASfU19gDxSjW8cnCaBp,Unknown,san diego rap,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,audio_features,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,4
clayton,7j4meQkdoe8VcvVgApCxFe,Never Catch Me,Flying Lotus,You're Dead! (Deluxe Edition),2015-10-07,8,234487,False,spotify:track:7j4meQkdoe8VcvVgApCxFe,Unknown,afrofuturism,0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,audio_features,https://api.spotify.com/v1/tracks/7j4meQkdoe8VcvVgApCxFe,https://api.spotify.com/v1/audio-analysis/7j4meQkdoe8VcvVgApCxFe,4
clayton,1AUT1mb9S6CjPDZ4yDI38J,Dead Man's Tetris - Instrumental,Flying Lotus,You're Dead! (Deluxe Edition),2015-10-07,1,145603,False,spotify:track:1AUT1mb9S6CjPDZ4yDI38J,Unknown,afrofuturism,0.72,0.672,11,-6.441,0,0.0569,0.0149,0.736,0.304,0.0876,119.083,audio_features,https://api.spotify.com/v1/tracks/1AUT1mb9S6CjPDZ4yDI38J,https://api.spotify.com/v1/audio-analysis/1AUT1mb9S6CjPDZ4yDI38J,4
clayton,3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Travis Tritt,Down The Road I Go,2000-10-01,73,241533,False,spotify:track:3oW6SWwGqiZSPTiAp7ZQoH,Unknown,contemporary country,0.595,0.653,7,-4.935,1,0.0265,0.246,0,0.264,0.542,128.93,audio_features,https://api.spotify.com/v1/tracks/3oW6SWwGqiZSPTiAp7ZQoH,https://api.spotify.com/v1/audio-analysis/3oW6SWwGqiZSPTiAp7ZQoH,4
clayton,5lUSZJtxtSTm17PiRMsd0D,Ganja Babe,Michael Franti & Spearhead,Chocolate Supa Highway,1997-01-01,24,214307,True,spotify:track:5lUSZJtxtSTm17PiRMsd0D,Unknown,reggae fusion,0.751,0.686,11,-7.181,1,0.277,0.0206,0.00695,0.414,0.712,79.911,audio_features,https://api.spotify.com/v1/tracks/5lUSZJtxtSTm17PiRMsd0D,https://api.spotify.com/v1/audio-analysis/5lUSZJtxtSTm17PiRMsd0D,4
clayton,2z3HXHcCac7pLNPjwThKHK,Dram,Ikebe Shakedown,Stone by Stone,2014-04-15,0,243693,False,spotify:track:2z3HXHcCac7pLNPjwThKHK,Unknown,instrumental funk,0.595,0.766,6,-8.626,0,0.0573,0.0567,0.849,0.169,0.737,149.554,audio_features,https://api.spotify.com/v1/tracks/2z3HXHcCac7pLNPjwThKHK,https://api.spotify.com/v1/audio-analysis/2z3HXHcCac7pLNPjwThKHK,4
clayton,1FvU97lrWOG2NRxErh6OZz,Bad and Boujee (feat. Lil Uzi Vert),Migos,Bad and Boujee (feat. Lil Uzi Vert),2016-10-28,4,334467,True,spotify:track:1FvU97lrWOG2NRxErh6OZz,Unknown,atl hip hop,0.897,0.661,8,-6.2,0,0.27,0.0633,0,0.116,0.193,127.081,audio_features,https://api.spotify.com/v1/tracks/1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/audio-analysis/1FvU97lrWOG2NRxErh6OZz,4
clayton,5yNgZfToWkYr5WZvtJqi8W,"Stacks (feat. Quavo, Tinie Tempah & Cesqeaux)",Yellow Claw,Los Amsterdam,2017-04-07,0,257128,False,spotify:track:5yNgZfToWkYr5WZvtJqi8W,Unknown,edm,0.701,0.981,2,-1.759,1,0.16,0.00302,0.00391,0.0596,0.634,150.02,audio_features,https://api.spotify.com/v1/tracks/5yNgZfToWkYr5WZvtJqi8W,https://api.spotify.com/v1/audio-analysis/5yNgZfToWkYr5WZvtJqi8W,4
clayton,5OcyX5eg7VrJuI833qOCUc,The Payback,James Brown,The Payback,1973-01-01,58,459893,False,spotify:track:5OcyX5eg7VrJuI833qOCUc,Unknown,funk,0.868,0.644,6,-10.987,1,0.194,0.159,0.00018,0.901,0.785,97.933,audio_features,https://api.spotify.com/v1/tracks/5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/audio-analysis/5OcyX5eg7VrJuI833qOCUc,4
clayton,16cHHrPGdppdRHgrBw5O5x,Step / Time,CharlestheFirst,Step / Time,2016-09-16,0,185909,False,spotify:track:16cHHrPGdppdRHgrBw5O5x,Unknown,glitch hop,0.807,0.341,7,-8.693,0,0.124,0.777,0.108,0.126,0.21,132.003,audio_features,https://api.spotify.com/v1/tracks/16cHHrPGdppdRHgrBw5O5x,https://api.spotify.com/v1/audio-analysis/16cHHrPGdppdRHgrBw5O5x,4
clayton,6FX4bnL4wZWheKbftUUFVz,Find Your Cloud,Papadosio,T.E.T.I.O.S.,2012-10-16,0,516747,False,spotify:track:6FX4bnL4wZWheKbftUUFVz,Unknown,jam band,0.467,0.662,6,-8.569,1,0.0283,0.0569,0.865,0.101,0.304,170.04,audio_features,https://api.spotify.com/v1/tracks/6FX4bnL4wZWheKbftUUFVz,https://api.spotify.com/v1/audio-analysis/6FX4bnL4wZWheKbftUUFVz,4
clayton,1diTo3j1UcNfrtt4BZ3eE7,Fantasy,Kari Faux,Lost En Los Angeles,2016-04-08,0,177882,False,spotify:track:1diTo3j1UcNfrtt4BZ3eE7,Unknown,alternative r&b,0.73,0.367,7,-11.665,1,0.0997,0.0702,1.68e-05,0.108,0.213,84.971,audio_features,https://api.spotify.com/v1/tracks/1diTo3j1UcNfrtt4BZ3eE7,https://api.spotify.com/v1/audio-analysis/1diTo3j1UcNfrtt4BZ3eE7,4
clayton,4fSp4eUqq87gX8ekjv4JC1,The Love,People Under The Stairs,"The Gettin' Off Stage, Step 1",2015-11-20,43,213986,True,spotify:track:4fSp4eUqq87gX8ekjv4JC1,Unknown,alternative hip hop,0.903,0.911,6,-5.676,1,0.0698,0.546,0.0293,0.131,0.965,126.798,audio_features,https://api.spotify.com/v1/tracks/4fSp4eUqq87gX8ekjv4JC1,https://api.spotify.com/v1/audio-analysis/4fSp4eUqq87gX8ekjv4JC1,4
clayton,4n9ne6UU73Pfc4Elxyml2E,Miss Primetime (feat. Pell) - Manic Focus Remix,Big Gigantic,Brighter Future Remixed,2017-08-30,0,259270,False,spotify:track:4n9ne6UU73Pfc4Elxyml2E,Unknown,mashup,0.706,0.883,2,-4.336,0,0.0343,0.0346,2.36e-05,0.497,0.939,136.962,audio_features,https://api.spotify.com/v1/tracks/4n9ne6UU73Pfc4Elxyml2E,https://api.spotify.com/v1/audio-analysis/4n9ne6UU73Pfc4Elxyml2E,4
clayton,0XiCZ3YZlmm1pkTiTFttxN,Funk Jesus,The Floozies,Funk Jesus,2017-09-29,0,277333,False,spotify:track:0XiCZ3YZlmm1pkTiTFttxN,Unknown,glitch hop,0.767,0.514,9,-6.634,1,0.0737,0.146,0.0252,0.127,0.484,89.987,audio_features,https://api.spotify.com/v1/tracks/0XiCZ3YZlmm1pkTiTFttxN,https://api.spotify.com/v1/audio-analysis/0XiCZ3YZlmm1pkTiTFttxN,4
clayton,1Xqsvuoo00xqAbMQt1KhL2,Typa Shit,Pat Ron,Typa Shit,2017-08-03,6,266769,True,spotify:track:1Xqsvuoo00xqAbMQt1KhL2,Unknown,Unknown,0.879,0.545,2,-8.645,1,0.319,0.228,0,0.0904,0.432,130.057,audio_features,https://api.spotify.com/v1/tracks/1Xqsvuoo00xqAbMQt1KhL2,https://api.spotify.com/v1/audio-analysis/1Xqsvuoo00xqAbMQt1KhL2,4
clayton,0zoRz3KJQGJwujys7zZdyl,405,The Main Squeeze,Without a Sound,2017-04-28,0,200332,False,spotify:track:0zoRz3KJQGJwujys7zZdyl,Unknown,retro soul,0.776,0.51,5,-7.662,0,0.0408,0.00179,0.00757,0.0609,0.556,101.994,audio_features,https://api.spotify.com/v1/tracks/0zoRz3KJQGJwujys7zZdyl,https://api.spotify.com/v1/audio-analysis/0zoRz3KJQGJwujys7zZdyl,4
clayton,00HIh9mVUQQAycsQiciWsh,Limestone,Magic City Hippies,Hippie Castle EP,2015-07-24,0,209165,False,spotify:track:00HIh9mVUQQAycsQiciWsh,Unknown,miami indie,0.706,0.457,4,-9.359,1,0.0383,0.282,0.00849,0.0614,0.723,78.014,audio_features,https://api.spotify.com/v1/tracks/00HIh9mVUQQAycsQiciWsh,https://api.spotify.com/v1/audio-analysis/00HIh9mVUQQAycsQiciWsh,4
clayton,669yrjH89yBQgTHR4i1VfB,Hold It Down,MIA GLADSTONE,Hold It Down,2017-12-01,0,171589,True,spotify:track:669yrjH89yBQgTHR4i1VfB,Unknown,Unknown,0.812,0.666,1,-7.124,0,0.0476,0.605,1.82e-05,0.0704,0.965,106.994,audio_features,https://api.spotify.com/v1/tracks/669yrjH89yBQgTHR4i1VfB,https://api.spotify.com/v1/audio-analysis/669yrjH89yBQgTHR4i1VfB,4
clayton,4n6z0yh2ZpoGh0RNyGVu52,One Day They'll Know (ODESZA Remix),Pretty Lights,A Color Map of the Sun (Remixes),2013-12-10,54,260571,False,spotify:track:4n6z0yh2ZpoGh0RNyGVu52,Unknown,glitch hop,0.465,0.714,11,-6.611,0,0.0317,0.00591,0.624,0.16,0.294,140.026,audio_features,https://api.spotify.com/v1/tracks/4n6z0yh2ZpoGh0RNyGVu52,https://api.spotify.com/v1/audio-analysis/4n6z0yh2ZpoGh0RNyGVu52,4
clayton,09W0lJ21DTaFq6zZQ80DX8,Feelin' Fine - Rowland Evans Remix,GRiZ,Good Will Continue (Remixes),2017-08-18,16,195546,False,spotify:track:09W0lJ21DTaFq6zZQ80DX8,Unknown,jamtronica,0.722,0.735,11,-4.632,0,0.203,0.006,0.000782,0.211,0.196,140.04,audio_features,https://api.spotify.com/v1/tracks/09W0lJ21DTaFq6zZQ80DX8,https://api.spotify.com/v1/audio-analysis/09W0lJ21DTaFq6zZQ80DX8,4
clayton,5dcZUsgcMW57ju0A379O7c,Them Changes,Thundercat,Drunk,2017-02-24,0,188385,False,spotify:track:5dcZUsgcMW57ju0A379O7c,Unknown,afrofuturism,0.784,0.551,8,-8.645,1,0.064,0.551,0.000635,0.0899,0.715,81.678,audio_features,https://api.spotify.com/v1/tracks/5dcZUsgcMW57ju0A379O7c,https://api.spotify.com/v1/audio-analysis/5dcZUsgcMW57ju0A379O7c,4
clayton,2mDpjnsJpY1YXmDGd0XNdJ,The Reprise (Live),Spafford,"Live, Vol. 2",2016-09-22,30,477257,False,spotify:track:2mDpjnsJpY1YXmDGd0XNdJ,Unknown,jam band,0.316,0.535,7,-12.924,1,0.0402,0.00143,0.769,0.872,0.577,162.264,audio_features,https://api.spotify.com/v1/tracks/2mDpjnsJpY1YXmDGd0XNdJ,https://api.spotify.com/v1/audio-analysis/2mDpjnsJpY1YXmDGd0XNdJ,4
clayton,2WBXzixLLgpRX8OmqMkCzS,Sacred Trek,Jade Cicada,Eolian Oms EP,2016-08-05,40,134018,False,spotify:track:2WBXzixLLgpRX8OmqMkCzS,Unknown,experimental bass,0.737,0.778,7,-6.383,0,0.0472,0.658,0.0844,0.593,0.556,132.012,audio_features,https://api.spotify.com/v1/tracks/2WBXzixLLgpRX8OmqMkCzS,https://api.spotify.com/v1/audio-analysis/2WBXzixLLgpRX8OmqMkCzS,4
clayton,6Ky0DcxghSCkuw3YdCTK8c,Smoke It If You Got One (feat. Asher Roth),King Chip,CleveLAfornia,2015-12-11,38,298667,True,spotify:track:6Ky0DcxghSCkuw3YdCTK8c,Unknown,ohio hip hop,0.537,0.449,10,-8.159,0,0.0576,0.403,2.61e-05,0.133,0.216,179.99,audio_features,https://api.spotify.com/v1/tracks/6Ky0DcxghSCkuw3YdCTK8c,https://api.spotify.com/v1/audio-analysis/6Ky0DcxghSCkuw3YdCTK8c,4
clayton,7FXj7qI1rSovFpvVjleUrE,Oakland Blackouts,Hieroglyphics,3rd Eye Vision,1998-01-01,41,271400,True,spotify:track:7FXj7qI1rSovFpvVjleUrE,Unknown,alternative hip hop,0.817,0.932,1,-4.053,1,0.248,0.312,0.0106,0.284,0.69,85.051,audio_features,https://api.spotify.com/v1/tracks/7FXj7qI1rSovFpvVjleUrE,https://api.spotify.com/v1/audio-analysis/7FXj7qI1rSovFpvVjleUrE,4
clayton,0TT7wJiEYD5GAeJfSR1ETX,Push It,Salt-N-Pepa,"Hot, Cool & Vicious",1986-01-01,0,272133,False,spotify:track:0TT7wJiEYD5GAeJfSR1ETX,Unknown,girl group,0.926,0.6,7,-12.485,1,0.0883,0.00684,0.00187,0.0901,0.97,127.247,audio_features,https://api.spotify.com/v1/tracks/0TT7wJiEYD5GAeJfSR1ETX,https://api.spotify.com/v1/audio-analysis/0TT7wJiEYD5GAeJfSR1ETX,4
clayton,56IZaBdyiPjxa2Y2sM0ldg,Don't Say Goodbye,Ohio Players,Everybody Up + Bonus Tracks,1979,24,348467,False,spotify:track:56IZaBdyiPjxa2Y2sM0ldg,Unknown,classic soul,0.809,0.56,7,-8.644,0,0.0612,0.146,9.42e-05,0.0835,0.825,116.993,audio_features,https://api.spotify.com/v1/tracks/56IZaBdyiPjxa2Y2sM0ldg,https://api.spotify.com/v1/audio-analysis/56IZaBdyiPjxa2Y2sM0ldg,4
clayton,4ZyZAD7DN123px9rtyy8OJ,Low Rider,Phish,Hampton/Winston-Salem '97,2011,9,462013,False,spotify:track:4ZyZAD7DN123px9rtyy8OJ,Unknown,jam band,0.686,0.806,4,-9.667,0,0.035,0.712,0.837,0.178,0.913,125.365,audio_features,https://api.spotify.com/v1/tracks/4ZyZAD7DN123px9rtyy8OJ,https://api.spotify.com/v1/audio-analysis/4ZyZAD7DN123px9rtyy8OJ,4
clayton,4RnfMhMUMqHlrn4V6A3KfS,Legend Has It,Run The Jewels,Run the Jewels 3,2016-12-25,0,205867,True,spotify:track:4RnfMhMUMqHlrn4V6A3KfS,Unknown,alternative hip hop,0.829,0.563,7,-7.082,1,0.254,0.0249,0,0.0967,0.469,120.965,audio_features,https://api.spotify.com/v1/tracks/4RnfMhMUMqHlrn4V6A3KfS,https://api.spotify.com/v1/audio-analysis/4RnfMhMUMqHlrn4V6A3KfS,4
clayton,6UBQONiLH8kNmmB8UrV2Ef,Genius of Love,Tom Tom Club,Tom Tom Club,1981-09-09,59,334360,False,spotify:track:6UBQONiLH8kNmmB8UrV2Ef,Unknown,dance rock,0.921,0.529,2,-11.974,1,0.0851,0.0845,0.000779,0.0478,0.724,102.941,audio_features,https://api.spotify.com/v1/tracks/6UBQONiLH8kNmmB8UrV2Ef,https://api.spotify.com/v1/audio-analysis/6UBQONiLH8kNmmB8UrV2Ef,4
clayton,343YBumqHu19cGoGARUTsd,Fake Love,Drake,More Life,2017-03-18,74,210937,True,spotify:track:343YBumqHu19cGoGARUTsd,Unknown,canadian hip hop,0.928,0.481,9,-9.35,0,0.287,0.105,0,0.176,0.613,134.007,audio_features,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,4
clayton,3oSdxIGuxOHZ7pTNKKXGDb,Hard Livin',Railroad Earth,Amen Corner,2008-06-10,42,295000,False,spotify:track:3oSdxIGuxOHZ7pTNKKXGDb,Unknown,jam band,0.557,0.905,0,-3.566,1,0.0277,0.168,0.000666,0.145,0.906,95.83,audio_features,https://api.spotify.com/v1/tracks/3oSdxIGuxOHZ7pTNKKXGDb,https://api.spotify.com/v1/audio-analysis/3oSdxIGuxOHZ7pTNKKXGDb,4
clayton,7cz70nyRXlCJOE85whEkgU,Flagpole Sitta,Harvey Danger,Where Have All The Merrymakers Gone?,1997-01-01,66,217267,False,spotify:track:7cz70nyRXlCJOE85whEkgU,Unknown,pop rock,0.361,0.901,4,-4.133,0,0.0443,0.00152,0.000263,0.286,0.482,144.97,audio_features,https://api.spotify.com/v1/tracks/7cz70nyRXlCJOE85whEkgU,https://api.spotify.com/v1/audio-analysis/7cz70nyRXlCJOE85whEkgU,4
clayton,2JvrwCONvIMmmtYXIZgl13,Tilt Mode (feat. Gibbz),Exmag,Proportions,2014-01-15,31,218333,False,spotify:track:2JvrwCONvIMmmtYXIZgl13,Unknown,funk rock,0.746,0.515,1,-6.32,1,0.436,0.0406,0,0.417,0.779,144.068,audio_features,https://api.spotify.com/v1/tracks/2JvrwCONvIMmmtYXIZgl13,https://api.spotify.com/v1/audio-analysis/2JvrwCONvIMmmtYXIZgl13,4
clayton,5oyUurs28XRagLa8lgm6V3,Too Much Sauce (feat. Future & Lil Uzi Vert),DJ ESCO,Too Much Sauce (feat. Future & Lil Uzi Vert),2016-08-19,56,223093,True,spotify:track:5oyUurs28XRagLa8lgm6V3,Unknown,atl hip hop,0.96,0.547,6,-6.992,0,0.0786,0.0496,0,0.216,0.186,121.01,audio_features,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,4
clayton,6UIo6YbaXihIZ72MWUpcGb,KILL4ME,Marilyn Manson,Heaven Upside Down,2017-10-06,59,239240,True,spotify:track:6UIo6YbaXihIZ72MWUpcGb,Unknown,alternative metal,0.635,0.688,11,-6.136,0,0.0346,0.0023,1.07e-05,0.507,0.389,107.989,audio_features,https://api.spotify.com/v1/tracks/6UIo6YbaXihIZ72MWUpcGb,https://api.spotify.com/v1/audio-analysis/6UIo6YbaXihIZ72MWUpcGb,4
clayton,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,Big Pun,Capital Punishment (Explicit Version),1998-04-28,72,236800,False,spotify:track:3GKL13lkM5nRc4zC1lIOrR,Unknown,bronx hip hop,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,audio_features,https://api.spotify.com/v1/tracks/3GKL13lkM5nRc4zC1lIOrR,https://api.spotify.com/v1/audio-analysis/3GKL13lkM5nRc4zC1lIOrR,4
clayton,3lu8pDJVlN2gOlMZP2dMuN,Evasion,CloZee,Evasion,2018-09-14,19,241000,False,spotify:track:3lu8pDJVlN2gOlMZP2dMuN,Unknown,downtempo bass,0.605,0.692,4,-5.124,0,0.0262,0.15,0.821,0.376,0.172,141.984,audio_features,https://api.spotify.com/v1/tracks/3lu8pDJVlN2gOlMZP2dMuN,https://api.spotify.com/v1/audio-analysis/3lu8pDJVlN2gOlMZP2dMuN,4
clayton,6Bq1rq7WMV7lghjiSxTtro,Nothing Left (feat. Deb Never & Shlohmo),D33J,Nothing Left (feat. Deb Never & Shlohmo),2018-09-14,0,209455,True,spotify:track:6Bq1rq7WMV7lghjiSxTtro,Unknown,abstract beats,0.838,0.361,9,-7.607,1,0.0403,0.0398,1.46e-05,0.112,0.0397,110.024,audio_features,https://api.spotify.com/v1/tracks/6Bq1rq7WMV7lghjiSxTtro,https://api.spotify.com/v1/audio-analysis/6Bq1rq7WMV7lghjiSxTtro,4
clayton,4m0g2Lfvu2IzE87keNtuvx,"Going, Going, Gone - Live",Jerry Garcia & Merl Saunders Band,"Pure Jerry: Keystone, Berkeley, September 1, 1974",2004-12-28,8,865240,False,spotify:track:4m0g2Lfvu2IzE87keNtuvx,Unknown,jam band,0.461,0.616,5,-8.835,1,0.0391,0.0758,0.0491,0.761,0.284,103.266,audio_features,https://api.spotify.com/v1/tracks/4m0g2Lfvu2IzE87keNtuvx,https://api.spotify.com/v1/audio-analysis/4m0g2Lfvu2IzE87keNtuvx,4
clayton,5aAJraOcdkSQiX9mxkD7Hv,What A Man,Linda Lyndell,"The Complete Stax / Volt Soul Singles, Vol. 2: 1968-1971",2014-01-01,0,160373,False,spotify:track:5aAJraOcdkSQiX9mxkD7Hv,Unknown,memphis soul,0.584,0.713,7,-7.899,1,0.04,0.356,0.0797,0.197,0.899,173.806,audio_features,https://api.spotify.com/v1/tracks/5aAJraOcdkSQiX9mxkD7Hv,https://api.spotify.com/v1/audio-analysis/5aAJraOcdkSQiX9mxkD7Hv,4
clayton,2stkLJ0JNcXkIRDNF3ld6c,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",Randy Newman,Toy Story,1995-01-01,70,124160,False,spotify:track:2stkLJ0JNcXkIRDNF3ld6c,Unknown,movie tunes,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,audio_features,https://api.spotify.com/v1/tracks/2stkLJ0JNcXkIRDNF3ld6c,https://api.spotify.com/v1/audio-analysis/2stkLJ0JNcXkIRDNF3ld6c,4
clayton,0tNuJpBgtE65diL6Q8Q7fI,On & On,Erykah Badu,Baduizm,1997-01-01,70,226133,True,spotify:track:0tNuJpBgtE65diL6Q8Q7fI,Unknown,afrofuturism,0.762,0.403,11,-10.423,0,0.158,0.0396,0.0113,0.256,0.346,80.476,audio_features,https://api.spotify.com/v1/tracks/0tNuJpBgtE65diL6Q8Q7fI,https://api.spotify.com/v1/audio-analysis/0tNuJpBgtE65diL6Q8Q7fI,4
clayton,3qI2n6X2F5OHZ4FDjpaLs2,Luxurious,Gwen Stefani,Love Angel Music Baby,2004-10-27,0,264920,False,spotify:track:3qI2n6X2F5OHZ4FDjpaLs2,Unknown,dance pop,0.813,0.724,0,-3.987,1,0.0738,0.133,0,0.114,0.688,131.05,audio_features,https://api.spotify.com/v1/tracks/3qI2n6X2F5OHZ4FDjpaLs2,https://api.spotify.com/v1/audio-analysis/3qI2n6X2F5OHZ4FDjpaLs2,4
clayton,015A6ZcNAWSSuwY7iDcD1b,When a Woman's Fed Up,R. Kelly,R.,1998-11-08,49,278760,True,spotify:track:015A6ZcNAWSSuwY7iDcD1b,Unknown,Unknown,0.682,0.579,2,-6.526,0,0.101,0.467,2.21e-06,0.0952,0.712,76.915,audio_features,https://api.spotify.com/v1/tracks/015A6ZcNAWSSuwY7iDcD1b,https://api.spotify.com/v1/audio-analysis/015A6ZcNAWSSuwY7iDcD1b,4
clayton,66LCa77E7ux7S6oT0YfRBn,My Name Is,Eminem,The Slim Shady LP (Explicit),1999-02-23,0,268400,True,spotify:track:66LCa77E7ux7S6oT0YfRBn,Unknown,detroit hip hop,0.856,0.679,5,-6.411,0,0.351,0.0489,0,0.0895,0.85,85.535,audio_features,https://api.spotify.com/v1/tracks/66LCa77E7ux7S6oT0YfRBn,https://api.spotify.com/v1/audio-analysis/66LCa77E7ux7S6oT0YfRBn,4
clayton,4DLWU2HIaO8KQwG5vHDL6V,Cisco Kid,Sublime,Gold,2005-01-01,0,278333,True,spotify:track:4DLWU2HIaO8KQwG5vHDL6V,Unknown,rap rock,0.853,0.465,4,-9.268,1,0.475,0.565,0,0.863,0.723,107.945,audio_features,https://api.spotify.com/v1/tracks/4DLWU2HIaO8KQwG5vHDL6V,https://api.spotify.com/v1/audio-analysis/4DLWU2HIaO8KQwG5vHDL6V,4
clayton,3yXWBtDHv1q68Z9rPryu1k,Humanoid 2.0,Eprom,Humanoid 2.0,2018-08-10,29,213818,False,spotify:track:3yXWBtDHv1q68Z9rPryu1k,Unknown,downtempo bass,0.656,0.643,10,-6.57,0,0.143,0.000138,0.0864,0.0925,0.485,110.04,audio_features,https://api.spotify.com/v1/tracks/3yXWBtDHv1q68Z9rPryu1k,https://api.spotify.com/v1/audio-analysis/3yXWBtDHv1q68Z9rPryu1k,4
clayton,1OsWx8oPQ5fHtC2PRfuep7,I Know There's Gonna Be (Good Times) [Instrumental],Jamie xx,I Know There's Gonna Be (Good Times) Remixes,2015-12-11,0,219150,False,spotify:track:1OsWx8oPQ5fHtC2PRfuep7,Unknown,electronica,0.754,0.554,11,-11.023,0,0.0445,0.0563,0.373,0.466,0.374,89.5,audio_features,https://api.spotify.com/v1/tracks/1OsWx8oPQ5fHtC2PRfuep7,https://api.spotify.com/v1/audio-analysis/1OsWx8oPQ5fHtC2PRfuep7,4
clayton,4bkwVZ4nqLnaXTfCRWekjK,Metameme,STS9,Peaceblaster,2008-07-08,27,365533,False,spotify:track:4bkwVZ4nqLnaXTfCRWekjK,Unknown,jam band,0.485,0.718,5,-8.81,1,0.0486,0.0535,0.743,0.694,0.099,179.894,audio_features,https://api.spotify.com/v1/tracks/4bkwVZ4nqLnaXTfCRWekjK,https://api.spotify.com/v1/audio-analysis/4bkwVZ4nqLnaXTfCRWekjK,4
clayton,17fY84uv4pbrAjVJmpUyW6,Jazzzz in Ya Bones (feat. Pete Murano & E O),The Human Experience,Embraced,2014-10-22,0,283000,False,spotify:track:17fY84uv4pbrAjVJmpUyW6,Unknown,high vibe,0.736,0.447,0,-9.038,1,0.0374,0.168,0.818,0.181,0.422,90.004,audio_features,https://api.spotify.com/v1/tracks/17fY84uv4pbrAjVJmpUyW6,https://api.spotify.com/v1/audio-analysis/17fY84uv4pbrAjVJmpUyW6,4
clayton,1W8MzEfesjiFEKGR3AbCKE,Buster Brown,Dopapod,Megagem,2017-10-26,14,359320,False,spotify:track:1W8MzEfesjiFEKGR3AbCKE,Unknown,jam band,0.616,0.346,4,-10.689,0,0.0407,0.205,0.845,0.0986,0.526,128.286,audio_features,https://api.spotify.com/v1/tracks/1W8MzEfesjiFEKGR3AbCKE,https://api.spotify.com/v1/audio-analysis/1W8MzEfesjiFEKGR3AbCKE,4
